,goal combination,count,pick count
908,"['2 Skulltulas in Lon Lon Ranch', '5 Zora area HPs', 'All 3 Elemental Arrows', 'All 3 Kokiri Forest area Skulltulas', 'All 4 Market area Skulltulas']",1,1
909,"['10 Songs', 'Defeat Morpha', 'Open the Final Door of Forest Trial']",1,1
910,"['Bolero of Fire', 'Defeat Morpha', 'Open the Final Door of Forest Trial']",1,1
911,"['7 Maps', 'Defeat Morpha', 'Open the Final Door of Forest Trial']",1,1
912,"['10 Songs', '7 Maps', 'Defeat Morpha']",1,1
913,"['7 Maps', 'Bolero of Fire', 'Defeat Morpha']",1,1
914,"['10 Songs', 'Bolero of Fire', 'Defeat Morpha']",1,1
915,"['10 Songs', '7 Maps', 'Open the Final Door of Forest Trial']",1,1
916,"['7 Maps', 'Bolero of Fire', 'Open the Final Door of Forest Trial']",1,1
917,"['10 Songs', 'Bolero of Fire', 'Open the Final Door of Forest Trial']",1,1
918,"['8 Hearts (no duping)', '8 Songs', 'Bolero of Fire']",1,1
919,"['30 Different Skulltulas', '8 Hearts (no duping)', '8 Songs']",1,1
920,"['10 Songs', 'Open the Final Door of Forest Trial']",1,1
921,"['8 Hearts (no duping)', '8 Songs']",1,1
922,"['7 Maps', 'Bolero of Fire']",1,1
923,"['8 Hearts (no duping)', 'Defeat Volvagia']",1,1
924,"['10 Songs', 'Defeat Morpha']",1,1
925,"['Bolero of Fire', 'Defeat Morpha']",1,1
926,"['7 Maps', 'Defeat Morpha']",1,1
927,"['Defeat Morpha', 'Open the Final Door of Forest Trial']",1,1
928,"['30 Different Skulltulas', '8 Hearts (no duping)', 'Defeat Volvagia']",1,1
929,"['8 Hearts (no duping)', '8 Songs', 'Defeat Volvagia']",1,1
930,"['8 Hearts (no duping)', 'Bolero of Fire', 'Defeat Volvagia']",1,1
931,"['1 Skulltula from each Adult Dungeon', '5 Zora area HPs', 'Beat Dodongos Cavern', 'Bottled Fairy', 'Defeat Meg (purple Poe)']",1,1
932,"['1 Skulltula from each Adult Dungeon', '5 Hearts', 'All 5 Skulltulas in Forest Temple', 'Map & Compass in Fire Temple']",1,1
933,"['5 Hearts', 'All 5 Skulltulas in Forest Temple', 'Dins Fire', 'Map & Compass in Fire Temple']",1,1
934,"['1 Skulltula from each Adult Dungeon', 'All 5 Skulltulas in Forest Temple', 'Dins Fire', 'Map & Compass in Fire Temple']",1,1
935,"['1 Skulltula from each Adult Dungeon', '5 Hearts', 'Dins Fire', 'Map & Compass in Fire Temple']",1,1
936,"['1 Skulltula from each Adult Dungeon', 'All 5 Skulltulas in Forest Temple', 'Dins Fire']",1,1
937,"['5 Hearts', 'All 5 Skulltulas in Forest Temple', 'Dins Fire']",1,1
938,"['1 Skulltula from each Adult Dungeon', '5 Hearts', 'Dins Fire']",1,1
939,"['5 Hearts', 'Dins Fire', 'Map & Compass in Fire Temple']",1,1
940,"['1 Skulltula from each Adult Dungeon', '5 Hearts', 'Map & Compass in Fire Temple']",1,1
941,"['All 5 Skulltulas in Forest Temple', 'Dins Fire', 'Map & Compass in Fire Temple']",1,1
942,"['1 Skulltula from each Adult Dungeon', 'All 5 Skulltulas in Forest Temple', 'Map & Compass in Fire Temple']",1,1
943,"['5 Hearts', 'All 5 Skulltulas in Forest Temple', 'Map & Compass in Fire Temple']",1,1
944,"['1 Skulltula from each Adult Dungeon', 'Dins Fire', 'Map & Compass in Fire Temple']",1,1
945,"['1 Skulltula from each Adult Dungeon', '5 Hearts', 'All 5 Skulltulas in Forest Temple', 'Dins Fire']",1,1
946,"['2 Skulltulas in Lon Lon Ranch', 'All 3 Kokiri Forest area Skulltulas']",1,1
947,"['All 3 Kokiri Forest area Skulltulas', 'All 4 Market area Skulltulas']",1,1
948,"['5 Zora area HPs', 'All 3 Kokiri Forest area Skulltulas']",1,1
949,"['All 3 Elemental Arrows', 'All 3 Kokiri Forest area Skulltulas']",1,1
950,"['2 Skulltulas in Lon Lon Ranch', 'All 3 Elemental Arrows', 'All 3 Kokiri Forest area Skulltulas']",1,1
951,"['All 3 Elemental Arrows', 'All 3 Kokiri Forest area Skulltulas', 'All 4 Market area Skulltulas']",1,1
952,"['5 Zora area HPs', 'All 3 Elemental Arrows', 'All 3 Kokiri Forest area Skulltulas']",1,1
953,"['5 Zora area HPs', 'Bottled Fairy']",1,1
954,"['5 Zora area HPs', 'Defeat Meg (purple Poe)']",1,1
955,"['5 Zora area HPs', 'Beat Dodongos Cavern']",1,1
956,"['2 Skulltulas in Lon Lon Ranch', '5 Zora area HPs', 'All 4 Market area Skulltulas']",1,1
957,"['5 Zora area HPs', 'Bottled Fairy', 'Defeat Meg (purple Poe)']",1,1
958,"['1 Skulltula from each Adult Dungeon', '5 Zora area HPs', 'Defeat Meg (purple Poe)']",1,1
959,"['5 Zora area HPs', 'Beat Dodongos Cavern', 'Bottled Fairy']",1,1
960,"['1 Skulltula from each Adult Dungeon', '5 Zora area HPs', 'Beat Dodongos Cavern']",1,1
961,"['5 Zora area HPs', 'Beat Dodongos Cavern', 'Defeat Meg (purple Poe)']",1,1
962,"['2 Skulltulas in Lon Lon Ranch', '5 Zora area HPs', 'All 3 Kokiri Forest area Skulltulas']",1,1
963,"['5 Zora area HPs', 'All 3 Kokiri Forest area Skulltulas', 'All 4 Market area Skulltulas']",1,1
964,"['2 Skulltulas in Lon Lon Ranch', 'All 3 Kokiri Forest area Skulltulas', 'All 4 Market area Skulltulas']",1,1
965,"['1 Skulltula from each Adult Dungeon', '5 Hearts', 'All 5 Skulltulas in Forest Temple', 'Dins Fire', 'Map & Compass in Fire Temple']",1,1
966,"['4 Unused Keys in Gerudo Training Grounds', '8 Songs', '9 Hearts (no duping)', 'Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
967,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Bongo-Bongo', 'Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",1,1
968,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Meg (purple Poe)', 'Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",1,1
969,"['Defeat Bongo-Bongo', 'Defeat Meg (purple Poe)', 'Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",1,1
970,"['8 Songs', '9 Hearts (no duping)', 'Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
971,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Bongo-Bongo', 'Defeat Meg (purple Poe)', 'Exactly 30 Deku Sticks']",1,1
972,"['4 Unused Keys in Gerudo Training Grounds', '8 Songs', '9 Hearts (no duping)', 'Open the Final Door of Spirit Trial']",1,1
973,"['4 Unused Keys in Gerudo Training Grounds', '8 Songs', 'Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
974,"['4 Unused Keys in Gerudo Training Grounds', '9 Hearts (no duping)', 'Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
975,"['4 Unused Keys in Gerudo Training Grounds', '8 Songs', '9 Hearts (no duping)', 'Map & Compass in Ice Cavern']",1,1
976,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Bongo-Bongo', 'Defeat Meg (purple Poe)', 'Obtain all 8 Small Keys in Fire Temple']",1,1
977,"['10 Songs', '7 Maps', 'Map & Compass in Jabu-Jabu']",1,1
978,"['All 3 Elemental Arrows', 'All 5 Skulltulas in Fire Temple', 'Open the Final Door of Spirit Trial']",1,1
979,"['10 Songs', '7 Maps', 'Giants Knife']",1,1
980,"['7 Maps', 'Giants Knife', 'Map & Compass in Jabu-Jabu']",1,1
981,"['7 Maps', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Jabu-Jabu']",1,1
982,"['All 4 Lost Woods area Skulltulas', 'All 5 Skulltulas in Fire Temple', 'Open the Final Door of Spirit Trial']",1,1
983,"['All 5 Skulltulas in Fire Temple', 'Giants Knife', 'Map & Compass in Jabu-Jabu']",1,1
984,"['10 Songs', '7 Maps', 'All 5 Skulltulas in Fire Temple']",1,1
985,"['10 Songs', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Jabu-Jabu']",1,1
986,"['10 Songs', 'All 5 Skulltulas in Fire Temple', 'Giants Knife']",1,1
987,"['All 3 Elemental Arrows', 'All 4 Lost Woods area Skulltulas', 'Open the Final Door of Spirit Trial']",1,1
988,"['All 3 Elemental Arrows', 'All 4 Lost Woods area Skulltulas', 'Lon Lon Ranch HP']",1,1
989,"['All 4 Lost Woods area Skulltulas', 'Lon Lon Ranch HP', 'Open the Final Door of Spirit Trial']",1,1
990,"['All 5 Skulltulas in Fire Temple', 'Lon Lon Ranch HP', 'Open the Final Door of Spirit Trial']",1,1
991,"['All 3 Elemental Arrows', 'All 5 Skulltulas in Fire Temple', 'Lon Lon Ranch HP']",1,1
992,"['All 4 Lost Woods area Skulltulas', 'All 5 Skulltulas in Fire Temple', 'Lon Lon Ranch HP']",1,1
993,"['All 3 Elemental Arrows', 'Lon Lon Ranch HP', 'Open the Final Door of Spirit Trial']",1,1
994,"['10 Songs', 'All 5 Skulltulas in Fire Temple']",1,1
995,"['All 5 Skulltulas in Fire Temple', 'Map & Compass in Jabu-Jabu']",1,1
996,"['All 5 Skulltulas in Fire Temple', 'Open the Final Door of Spirit Trial']",1,1
997,"['All 5 Skulltulas in Fire Temple', 'Lon Lon Ranch HP']",1,1
998,"['Lon Lon Ranch HP', 'Open the Final Door of Spirit Trial']",1,1
999,"['All 3 Elemental Arrows', 'Lon Lon Ranch HP']",1,1
1000,"['All 4 Lost Woods area Skulltulas', 'Lon Lon Ranch HP']",1,1
1001,"['All 4 Lost Woods area Skulltulas', 'Open the Final Door of Spirit Trial']",1,1
1002,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Bongo-Bongo', 'Defeat Meg (purple Poe)', 'Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1003,"['30 Different Skulltulas', '8 Hearts (no duping)', '8 Songs', 'Bolero of Fire', 'Defeat Volvagia']",1,1
1004,"['10 Songs', '7 Maps', 'Bolero of Fire', 'Defeat Morpha']",1,1
1005,"['10 Songs', '7 Maps', 'Defeat Morpha', 'Open the Final Door of Forest Trial']",1,1
1006,"['7 Maps', 'Bolero of Fire', 'Defeat Morpha', 'Open the Final Door of Forest Trial']",1,1
1007,"['10 Songs', 'Bolero of Fire', 'Defeat Morpha', 'Open the Final Door of Forest Trial']",1,1
1008,"['10 Songs', '7 Maps', 'Bolero of Fire']",1,1
1009,"['30 Different Skulltulas', '8 Hearts (no duping)', '8 Songs', 'Defeat Volvagia']",1,1
1010,"['8 Hearts (no duping)', '8 Songs', 'Bolero of Fire', 'Defeat Volvagia']",1,1
1011,"['30 Different Skulltulas', '8 Hearts (no duping)', 'Bolero of Fire', 'Defeat Volvagia']",1,1
1012,"['30 Different Skulltulas', '8 Hearts (no duping)', '8 Songs', 'Bolero of Fire']",1,1
1013,"['10 Songs', '7 Maps', 'Bolero of Fire', 'Open the Final Door of Forest Trial']",1,1
1014,"['9 Hearts (no duping)', 'Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
1015,"['8 Songs', '9 Hearts (no duping)', 'Map & Compass in Ice Cavern']",1,1
1016,"['8 Songs', 'Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
1017,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Bongo-Bongo', 'Defeat Meg (purple Poe)']",1,1
1018,"['Defeat Bongo-Bongo', 'Defeat Meg (purple Poe)', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1019,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Bongo-Bongo', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1020,"['8 Songs', '9 Hearts (no duping)', 'Open the Final Door of Spirit Trial']",1,1
1021,"['4 Unused Keys in Gerudo Training Grounds', '8 Songs', 'Open the Final Door of Spirit Trial']",1,1
1022,"['4 Unused Keys in Gerudo Training Grounds', '8 Songs', '9 Hearts (no duping)']",1,1
1023,"['4 Unused Keys in Gerudo Training Grounds', '9 Hearts (no duping)', 'Open the Final Door of Spirit Trial']",1,1
1024,"['4 Unused Keys in Gerudo Training Grounds', 'Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
1025,"['4 Unused Keys in Gerudo Training Grounds', '9 Hearts (no duping)', 'Map & Compass in Ice Cavern']",1,1
1026,"['4 Unused Keys in Gerudo Training Grounds', '8 Songs', 'Map & Compass in Ice Cavern']",1,1
1027,"['Defeat Bongo-Bongo', 'Exactly 30 Deku Sticks']",1,1
1028,"['Defeat Meg (purple Poe)', 'Exactly 30 Deku Sticks']",1,1
1029,"['Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1030,"['Map & Compass in Ice Cavern', 'Open the Final Door of Spirit Trial']",1,1
1031,"['9 Hearts (no duping)', 'Map & Compass in Ice Cavern']",1,1
1032,"['4 Unused Keys in Gerudo Training Grounds', 'Open the Final Door of Spirit Trial']",1,1
1033,"['Defeat Bongo-Bongo', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1034,"['4 Unused Keys in Gerudo Training Grounds', '8 Songs']",1,1
1035,"['4 Unused Keys in Gerudo Training Grounds', 'Map & Compass in Ice Cavern']",1,1
1036,"['8 Songs', 'Open the Final Door of Spirit Trial']",1,1
1037,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Bongo-Bongo']",1,1
1038,"['Defeat Bongo-Bongo', 'Defeat Meg (purple Poe)']",1,1
1039,"['9 Hearts (no duping)', 'Open the Final Door of Spirit Trial']",1,1
1040,"['Defeat Bongo-Bongo', 'Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1041,"['Defeat Meg (purple Poe)', 'Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1042,"['3 Swords, Tunics, Boots, and Shields', 'Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",1,1
1043,"['Defeat Bongo-Bongo', 'Defeat Meg (purple Poe)', 'Exactly 30 Deku Sticks']",1,1
1044,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Bongo-Bongo', 'Exactly 30 Deku Sticks']",1,1
1045,"['3 Swords, Tunics, Boots, and Shields', 'Defeat Meg (purple Poe)', 'Exactly 30 Deku Sticks']",1,1
1046,"['10 Songs', '7 Maps', 'Bolero of Fire', 'Defeat Morpha', 'Open the Final Door of Forest Trial']",1,1
1047,"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern', 'Map & Compass in Shadow Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1048,"['All 3 Elemental Arrows', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Shadow Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1049,"['All 3 Skulltulas in Ice Cavern', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Shadow Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1050,"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern', 'Map & Compass in Shadow Temple']",1,1
1051,"['All 3 Elemental Arrows', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Shadow Temple']",1,1
1052,"['All 3 Skulltulas in Ice Cavern', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Shadow Temple']",1,1
1053,"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern', 'All 5 Skulltulas in Fire Temple']",1,1
1054,"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1055,"['All 3 Elemental Arrows', 'All 5 Skulltulas in Fire Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1056,"['All 3 Skulltulas in Ice Cavern', 'All 5 Skulltulas in Fire Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1057,"['All 3 Elemental Arrows', 'Map & Compass in Shadow Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1058,"['All 3 Skulltulas in Ice Cavern', 'Map & Compass in Shadow Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1059,"['All 5 Skulltulas in Fire Temple', 'Map & Compass in Shadow Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1060,"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Shadow Temple']",1,1
1061,"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern', 'All 5 Skulltulas in Fire Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1062,"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern', 'All 5 Skulltulas in Fire Temple', 'Map & Compass in Shadow Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1063,"['1 Skulltula from each Child Dungeon', 'Sarias Song']",1,2
1064,"['Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
1065,"['Map & Compass in Bottom of the Well', 'Sarias Song']",1,2
1066,"['Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple']",1,2
1067,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well']",1,2
1068,"['Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial']",1,2
1069,"['1 Skulltula from each Child Dungeon', 'Open the Final Door of Shadow Trial']",1,2
1070,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Spirit Temple']",1,2
1071,"['3 Lake Hylia Skulltulas', '3 Shields & 3 Tunics', '3 Skulltulas in Water Temple', 'All 3 Elemental Arrows', 'Bullet Bag (40)']",1,1
1072,"['20 Different Skulltulas', 'Eponas Song', 'Open All 6 Gold Rupee Chests']",1,1
1073,"['20 Different Skulltulas', '5 Hearts', 'Eponas Song']",1,1
1074,"['5 Hearts', 'Eponas Song', 'Open All 6 Gold Rupee Chests']",1,1
1075,"['3 Shields & 3 Tunics', 'All 3 Elemental Arrows', 'Bullet Bag (40)']",1,1
1076,"['3 Lake Hylia Skulltulas', 'All 3 Elemental Arrows', 'Bullet Bag (40)']",1,1
1077,"['3 Lake Hylia Skulltulas', '3 Shields & 3 Tunics', 'Bullet Bag (40)']",1,1
1078,"['3 Lake Hylia Skulltulas', '3 Shields & 3 Tunics', 'All 3 Elemental Arrows']",1,1
1079,"['3 Lake Hylia Skulltulas', '3 Shields & 3 Tunics', '3 Skulltulas in Water Temple']",1,1
1080,"['3 Shields & 3 Tunics', '3 Skulltulas in Water Temple', 'All 3 Elemental Arrows']",1,1
1081,"['3 Lake Hylia Skulltulas', '3 Skulltulas in Water Temple', 'All 3 Elemental Arrows']",1,1
1082,"['3 Lake Hylia Skulltulas', 'All 3 Elemental Arrows']",1,1
1083,"['3 Lake Hylia Skulltulas', '3 Shields & 3 Tunics']",1,1
1084,"['3 Shields & 3 Tunics', '3 Skulltulas in Water Temple']",1,1
1085,"['3 Skulltulas in Water Temple', 'Bullet Bag (40)']",1,1
1086,"['3 Shields & 3 Tunics', 'Bullet Bag (40)']",1,1
1087,"['3 Lake Hylia Skulltulas', 'Bullet Bag (40)']",1,1
1088,"['5 Hearts', 'Eponas Song']",1,1
1089,"['20 Different Skulltulas', 'Eponas Song']",1,1
1090,"['3 Lake Hylia Skulltulas', '3 Skulltulas in Water Temple', 'Bullet Bag (40)']",1,1
1091,"['3 Skulltulas in Water Temple', 'All 3 Elemental Arrows', 'Bullet Bag (40)']",1,1
1092,"['3 Shields & 3 Tunics', '3 Skulltulas in Water Temple', 'Bullet Bag (40)']",1,1
1093,"['20 Different Skulltulas', 'All 5 Skulltulas in Spirit Temple', 'Eponas Song']",1,1
1094,"['5 Hearts', 'All 5 Skulltulas in Spirit Temple', 'Eponas Song']",1,1
1095,"['All 5 Skulltulas in Spirit Temple', 'Eponas Song', 'Open All 6 Gold Rupee Chests']",1,1
1096,"['3 Lake Hylia Skulltulas', '3 Shields & 3 Tunics', '3 Skulltulas in Water Temple', 'All 3 Elemental Arrows']",1,1
1097,"['3 Lake Hylia Skulltulas', '3 Shields & 3 Tunics', '3 Skulltulas in Water Temple', 'Bullet Bag (40)']",1,1
1098,"['3 Shields & 3 Tunics', '3 Skulltulas in Water Temple', 'All 3 Elemental Arrows', 'Bullet Bag (40)']",1,1
1099,"['3 Lake Hylia Skulltulas', '3 Skulltulas in Water Temple', 'All 3 Elemental Arrows', 'Bullet Bag (40)']",1,1
1100,"['20 Different Skulltulas', '5 Hearts', 'Eponas Song', 'Open All 6 Gold Rupee Chests']",1,1
1101,"['3 Lake Hylia Skulltulas', '3 Shields & 3 Tunics', 'All 3 Elemental Arrows', 'Bullet Bag (40)']",1,1
1102,"['5 Hearts', 'All 5 Skulltulas in Spirit Temple', 'Eponas Song', 'Open All 6 Gold Rupee Chests']",1,1
1103,"['20 Different Skulltulas', 'All 5 Skulltulas in Spirit Temple', 'Eponas Song', 'Open All 6 Gold Rupee Chests']",1,1
1104,"['20 Different Skulltulas', '5 Hearts', 'All 5 Skulltulas in Spirit Temple', 'Eponas Song']",1,1
1105,"['All 3 Elemental Arrows', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1106,"['All 3 Skulltulas in Ice Cavern', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1107,"['All 5 Skulltulas in Fire Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1108,"['Map & Compass in Shadow Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,1
1109,"['All 3 Skulltulas in Ice Cavern', 'Map & Compass in Shadow Temple']",1,1
1110,"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern']",1,1
1111,"['All 3 Skulltulas in Ice Cavern', 'All 5 Skulltulas in Fire Temple']",1,1
1112,"['20 Different Skulltulas', '5 Hearts', 'All 5 Skulltulas in Spirit Temple', 'Eponas Song', 'Open All 6 Gold Rupee Chests']",1,1
1113,"['Beat the Spirit Temple', 'Defeat King Dodongo', 'Silver Scale']",1,2
1114,"['Defeat King Dodongo', 'Silver Scale', 'Two Fairy Spells']",1,2
1115,"['9 Songs', 'Silver Scale', 'Two Fairy Spells']",1,2
1116,"['9 Songs', 'Beat the Spirit Temple', 'Silver Scale']",1,2
1117,"['9 Songs', 'Defeat King Dodongo', 'Silver Scale']",1,2
1118,"['Beat the Spirit Temple', 'Silver Scale', 'Two Fairy Spells']",1,2
1119,"['9 Songs', 'Defeat King Dodongo', 'Two Fairy Spells']",1,2
1120,"['9 Songs', 'Beat the Spirit Temple', 'Defeat King Dodongo']",1,2
1121,"['Defeat King Dodongo', 'Silver Scale']",1,2
1122,"['9 Songs', 'Silver Scale']",1,2
1123,"['9 Songs', 'Defeat King Dodongo']",1,2
1124,"['Beat the Spirit Temple', 'Defeat King Dodongo', 'Silver Scale', 'Two Fairy Spells']",1,2
1125,"['9 Songs', 'Beat the Spirit Temple', 'Silver Scale', 'Two Fairy Spells']",1,2
1126,"['9 Songs', 'Defeat King Dodongo', 'Silver Scale', 'Two Fairy Spells']",1,2
1127,"['9 Songs', 'Beat the Spirit Temple', 'Defeat King Dodongo', 'Silver Scale']",1,2
1128,"['9 Songs', 'Beat the Spirit Temple', 'Defeat King Dodongo', 'Two Fairy Spells']",1,2
1129,"['5 Hearts', 'Dins Fire']",1,1
1130,"['5 Hearts', 'Map & Compass in Fire Temple']",1,1
1131,"['All 5 Skulltulas in Forest Temple', 'Map & Compass in Fire Temple']",1,1
1132,"['9 Songs', 'Beat the Spirit Temple', 'Defeat King Dodongo', 'Silver Scale', 'Two Fairy Spells']",1,2
1133,"['Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial']",1,2
1134,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Open the Final Door of Shadow Trial']",1,2
1135,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple']",1,2
1136,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial']",1,2
1137,"['Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple', 'Sarias Song']",1,2
1138,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Sarias Song']",1,2
1139,"['Map & Compass in Bottom of the Well', 'Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
1140,"['Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
1141,"['1 Skulltula from each Child Dungeon', 'Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
1142,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Spirit Temple', 'Sarias Song']",1,2
1143,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
1144,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple', 'Sarias Song']",1,2
1145,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
1146,"['Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
1147,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial']",1,2
1148,"['1 Skulltula from each Child Dungeon', 'Map & Compass in Bottom of the Well', 'Map & Compass in Spirit Temple', 'Open the Final Door of Shadow Trial', 'Sarias Song']",1,2
1149,"['10 Songs', '5 Hearts', 'All 5 Skulltulas in Spirit Temple', 'Sarias Song']",1,1
1150,"['10 Songs', '500 Rupees', 'All 5 Skulltulas in Spirit Temple', 'Sarias Song']",1,1
1151,"['10 Songs', '5 Hearts', '500 Rupees', 'Sarias Song']",1,1
1152,"['10 Songs', '5 Hearts', '500 Rupees', 'All 5 Skulltulas in Spirit Temple']",1,1
1153,"['5 Hearts', '500 Rupees', 'All 5 Skulltulas in Spirit Temple', 'Sarias Song']",1,1
1154,"['Defeat Big Octo', 'Free all 9 Gorons in Fire Temple', 'Minuet of Forest', 'Sarias Song']",1,1
1155,"['Defeat Big Octo', 'Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple', 'Sarias Song']",1,1
1156,"['Defeat Big Octo', 'Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple', 'Minuet of Forest']",1,1
1157,"['Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple', 'Minuet of Forest', 'Sarias Song']",1,1
1158,"['Defeat Big Octo', 'Map & Compass in Spirit Temple', 'Minuet of Forest', 'Sarias Song']",1,1
1159,"['3 Swords & 3 Shields', 'Fire Medallion', 'Two Fairy Spells']",1,1
1160,"['8 Songs', 'Defeat both Flare Dancers']",1,1
1161,"['500 Rupees', 'Fire Medallion', 'Two Fairy Spells']",1,1
1162,"['2 Skulltulas in Lon Lon Ranch', 'Fire Medallion', 'Two Fairy Spells']",1,1
1163,"['2 Skulltulas in Lon Lon Ranch', '3 Swords & 3 Shields', 'Fire Medallion']",1,1
1164,"['3 Swords & 3 Shields', '500 Rupees', 'Fire Medallion']",1,1
1165,"['Fire Medallion', 'Two Fairy Spells']",1,1
1166,"['3 Swords & 3 Shields', 'Fire Medallion']",1,1
1167,"['Defeat Big Octo', 'Free all 9 Gorons in Fire Temple', 'Map & Compass in Spirit Temple', 'Minuet of Forest', 'Sarias Song']",1,1
1168,"['500 Rupees', 'Fire Medallion']",1,1
1169,"['2 Skulltulas in Lon Lon Ranch', 'Two Fairy Spells']",1,1
1170,"['Defeat both Flare Dancers', 'Map & Compass in Dodongos Cavern']",1,1
